order_id,order_date,customer_id,store_id,channel,status,payment_mode,delivery_days,is_delayed,cancellation_reason,return_reason
ORD-0000274,2024-05-05 11:46:00,C-003169,WF-013,Online,Delivered,UPI,0,False,,
ORD-0000275,2024-05-05 18:29:00,C-002462,WF-006,Offline,Delivered,UPI,0,False,,
ORD-0000276,2024-05-05 11:38:00,C-004341,WF-013,Offline,Delivered,UPI,0,False,,
ORD-0000277,2024-05-05 18:48:00,C-004016,WF-017,Offline,Delivered,UPI,0,False,,
ORD-0000278,2024-05-05 14:21:00,C-002416,WF-016,Offline,Delivered,Cash,0,False,,
ORD-0000279,2024-05-05 19:47:00,C-000288,WF-018,Offline,Delivered,Cash,0,False,,
ORD-0000280,2024-05-05 17:19:00,C-000411,WF-026,Offline,Delivered,UPI,0,False,,
ORD-0000281,2024-05-05 18:28:00,C-003536,WF-009,Online,Delivered,Net Banking,0,False,,
ORD-0000282,2024-05-05 19:56:00,C-002454,WF-012,Online,Delivered,UPI,1,False,,
ORD-0000283,2024-05-05 16:48:00,C-000274,WF-004,Offline,Delivered,Cash,0,False,,
ORD-0000284,2024-05-05 16:03:00,C-003051,WF-009,Offline,Delivered,Cash,0,False,,
ORD-0000285,2024-05-05 09:26:00,C-004711,WF-002,Online,Delivered,UPI,2,False,,
ORD-0000286,2024-05-05 09:11:00,C-003433,WF-007,Offline,Delivered,UPI,0,False,,
ORD-0000287,2024-05-05 14:37:00,C-000384,WF-015,Offline,Delivered,Cash,0,False,,
ORD-0000288,2024-05-05 12:24:00,C-001072,WF-018,Offline,Delivered,UPI,0,False,,
ORD-0000289,2024-05-05 15:43:00,C-002138,WF-007,Offline,Delivered,Cash,0,False,,
ORD-0000290,2024-05-05 12:45:00,C-004581,WF-027,Offline,Delivered,Cash,0,False,,
ORD-0000291,2024-05-05 15:33:00,C-003740,WF-017,Online,Delivered,Net Banking,2,False,,
ORD-0000292,2024-05-05 09:18:00,C-002480,WF-005,Online,Delivered,UPI,1,False,,
ORD-0000293,2024-05-05 12:19:00,C-004859,WF-027,Offline,Delivered,Credit Card,0,False,,
ORD-0000294,2024-05-05 12:32:00,C-004797,WF-029,Offline,Delivered,Cash,0,False,,
ORD-0000295,2024-05-05 16:53:00,C-003146,WF-025,Offline,Delivered,UPI,0,False,,
ORD-0000296,2024-05-05 17:49:00,C-004934,WF-022,Online,Delivered,UPI,1,False,,
ORD-0000297,2024-05-05 15:38:00,C-001395,WF-022,Online,Delivered,Cash,1,False,,
ORD-0000298,2024-05-05 09:11:00,C-001908,WF-023,Offline,Delivered,Debit Card,0,False,,
ORD-0000299,2024-05-05 08:20:00,C-002208,WF-013,Online,Delivered,Cash,1,False,,
ORD-0000300,2024-05-05 13:13:00,C-001063,WF-027,Online,Delivered,Wallet,1,False,,
ORD-0000301,2024-05-05 13:47:00,C-000176,WF-026,Offline,Delivered,Debit Card,0,False,,
ORD-0000302,2024-05-05 13:40:00,C-001293,WF-021,Offline,Delivered,Wallet,0,False,,
ORD-0000303,2024-05-05 14:15:00,C-002418,WF-010,Offline,Delivered,Credit Card,0,False,,
ORD-0000304,2024-05-05 10:46:00,C-003405,WF-007,Online,Delivered,UPI,2,False,,
ORD-0000305,2024-05-05 11:42:00,C-002158,WF-017,Offline,Delivered,UPI,0,False,,
ORD-0000306,2024-05-05 09:18:00,C-001600,WF-001,Offline,Delivered,Credit Card,0,False,,
ORD-0000307,2024-05-05 13:20:00,C-000769,WF-007,Offline,Delivered,Cash,0,False,,
ORD-0000308,2024-05-05 15:47:00,C-001627,WF-017,Offline,Cancelled,UPI,0,False,Wrong item ordered,
ORD-0000309,2024-05-05 15:38:00,C-003318,WF-020,Offline,Delivered,Credit Card,0,False,,
ORD-0000310,2024-05-05 14:00:00,C-000644,WF-022,Offline,Delivered,Wallet,0,False,,
ORD-0000311,2024-05-05 12:17:00,C-001817,WF-009,Offline,Delivered,UPI,0,False,,
ORD-0000312,2024-05-05 09:55:00,C-004192,WF-016,Offline,Delivered,Cash,0,False,,
ORD-0000313,2024-05-05 12:04:00,C-004317,WF-022,Offline,Delivered,Debit Card,0,False,,
ORD-0000314,2024-05-05 17:55:00,C-004389,WF-003,Offline,Delivered,Cash,0,False,,
ORD-0000315,2024-05-05 17:18:00,C-000309,WF-022,Online,Delivered,Net Banking,1,False,,
ORD-0000316,2024-05-05 15:44:00,C-000338,WF-014,Offline,Delivered,Cash,0,False,,
ORD-0000317,2024-05-05 12:58:00,C-000989,WF-015,Offline,Delivered,Credit Card,0,False,,
ORD-0000318,2024-05-05 13:39:00,C-001463,WF-022,Online,Delivered,Cash,1,False,,
ORD-0000319,2024-05-05 17:21:00,C-000248,WF-017,Offline,Delivered,UPI,0,False,,
ORD-0000320,2024-05-05 11:39:00,C-003484,WF-017,Offline,Delivered,Cash,0,False,,
ORD-0000321,2024-05-05 11:10:00,C-002512,WF-015,Offline,Delivered,UPI,0,False,,
ORD-0000322,2024-05-05 18:03:00,C-000198,WF-025,Offline,Delivered,UPI,0,False,,
ORD-0000323,2024-05-05 10:15:00,C-004019,WF-011,Online,Delivered,Cash,1,False,,
ORD-0000324,2024-05-05 08:49:00,C-001888,WF-017,Online,Delivered,Cash,1,False,,
ORD-0000325,2024-05-05 16:21:00,C-000968,WF-021,Online,Delivered,Net Banking,2,False,,
ORD-0000326,2024-05-05 09:34:00,C-004502,WF-012,Offline,Delivered,UPI,0,False,,
ORD-0000327,2024-05-05 14:49:00,C-004752,WF-013,Offline,Delivered,Debit Card,0,False,,
ORD-0000328,2024-05-05 16:16:00,C-001147,WF-012,Offline,Delivered,Cash,0,False,,
ORD-0000329,2024-05-05 10:41:00,C-003686,WF-024,Offline,Delivered,Cash,0,False,,
ORD-0000330,2024-05-06 20:34:00,C-000423,WF-027,Online,Delivered,UPI,0,False,,
ORD-0000331,2024-05-06 15:10:00,C-004737,WF-015,Offline,Delivered,UPI,0,False,,
ORD-0000332,2024-05-06 13:29:00,C-001311,WF-020,Online,Delivered,UPI,1,False,,
ORD-0000333,2024-05-06 16:07:00,C-002331,WF-017,Offline,Delivered,UPI,0,False,,
ORD-0000334,2024-05-06 13:18:00,C-001146,WF-018,Online,Delivered,Cash,2,False,,
ORD-0000335,2024-05-06 18:32:00,C-000607,WF-012,Online,Delivered,Credit Card,2,False,,
ORD-0000336,2024-05-06 13:48:00,C-003484,WF-006,Online,Delivered,UPI,4,True,,
ORD-0000337,2024-05-06 14:43:00,C-004242,WF-005,Offline,Delivered,UPI,0,False,,
ORD-0000338,2024-05-06 15:56:00,C-003166,WF-027,Online,Delivered,Credit Card,2,False,,
ORD-0000339,2024-05-06 14:11:00,C-003915,WF-030,Online,Delivered,UPI,1,False,,
ORD-0000340,2024-05-06 19:48:00,C-000644,WF-027,Offline,Delivered,Cash,0,False,,
ORD-0000341,2024-05-06 22:41:00,C-000138,WF-030,Online,Delivered,Credit Card,1,False,,
ORD-0000342,2024-05-06 16:01:00,C-001388,WF-025,Offline,Delivered,Wallet,0,False,,
ORD-0000343,2024-05-06 11:25:00,C-002950,WF-028,Offline,Delivered,Debit Card,0,False,,
ORD-0000344,2024-05-06 13:49:00,C-001870,WF-022,Offline,Delivered,UPI,0,False,,
ORD-0000345,2024-05-06 15:44:00,C-003337,WF-020,Online,Delivered,Debit Card,1,False,,
ORD-0000346,2024-05-06 16:44:00,C-000596,WF-029,Offline,Delivered,Cash,0,False,,
ORD-0000347,2024-05-06 18:24:00,C-000552,WF-006,Offline,Delivered,Credit Card,0,False,,
ORD-0000348,2024-05-06 17:25:00,C-000696,WF-020,Online,Delivered,UPI,1,False,,
ORD-0000349,2024-05-06 10:27:00,C-001684,WF-008,Offline,Delivered,Cash,0,False,,
ORD-0000350,2024-05-06 20:31:00,C-002483,WF-013,Offline,Cancelled,Cash,0,False,Customer changed mind,
ORD-0000351,2024-05-06 09:58:00,C-001027,WF-007,Online,Delivered,UPI,2,False,,
ORD-0000352,2024-05-06 17:33:00,C-000765,WF-018,Online,Delivered,Debit Card,1,False,,
ORD-0000353,2024-05-06 15:41:00,C-004053,WF-011,Online,Delivered,UPI,1,False,,
ORD-0000354,2024-05-06 08:46:00,C-001829,WF-030,Online,Returned,UPI,0,False,,Expired product
ORD-0000355,2024-05-06 15:33:00,C-003303,WF-012,Offline,Delivered,Debit Card,0,False,,
ORD-0000356,2024-05-06 15:51:00,C-004326,WF-008,Offline,Delivered,Wallet,0,False,,
ORD-0000357,2024-05-06 13:18:00,C-000744,WF-023,Offline,Delivered,Credit Card,0,False,,
ORD-0000358,2024-05-06 17:21:00,C-004432,WF-025,Offline,Delivered,UPI,0,False,,
ORD-0000359,2024-05-06 20:44:00,C-002264,WF-021,Online,Delivered,Wallet,4,True,,
ORD-0000360,2024-05-06 10:25:00,C-003708,WF-002,Online,Delivered,Net Banking,0,False,,
ORD-0000361,2024-05-06 10:28:00,C-001443,WF-004,Offline,Cancelled,Cash,0,False,Customer changed mind,
ORD-0000362,2024-05-06 14:34:00,C-004280,WF-010,Online,Delivered,Cash,1,False,,
ORD-0000363,2024-05-06 08:18:00,C-003040,WF-004,Offline,Delivered,Credit Card,0,False,,
ORD-0000364,2024-05-06 13:20:00,C-000668,WF-028,Online,Delivered,Credit Card,1,False,,
ORD-0000365,2024-05-06 19:46:00,C-000049,WF-025,Offline,Delivered,Cash,0,False,,
ORD-0000366,2024-05-06 13:20:00,C-003828,WF-023,Offline,Delivered,Wallet,0,False,,
ORD-0000367,2024-05-06 18:56:00,C-000499,WF-012,Offline,Delivered,Cash,0,False,,
ORD-0000368,2024-05-06 17:50:00,C-004110,WF-005,Offline,Delivered,Cash,0,False,,
ORD-0000369,2024-05-06 15:30:00,C-001105,WF-017,Offline,Delivered,UPI,0,False,,
ORD-0000370,2024-05-06 10:02:00,C-004556,WF-004,Online,Delivered,Wallet,1,False,,
ORD-0000371,2024-05-06 13:04:00,C-001148,WF-008,Offline,Delivered,UPI,0,False,,
ORD-0000372,2024-05-06 08:02:00,C-000906,WF-009,Online,Delivered,Credit Card,1,False,,
ORD-0000373,2024-05-06 13:24:00,C-000402,WF-030,Offline,Delivered,Wallet,0,False,,
ORD-0000374,2024-05-06 13:50:00,C-000760,WF-002,Offline,Delivered,Cash,0,False,,
ORD-0000375,2024-05-06 13:42:00,C-003170,WF-012,Online,Delivered,UPI,2,False,,
ORD-0000376,2024-05-06 10:52:00,C-000176,WF-014,Offline,Delivered,Credit Card,0,False,,
ORD-0000377,2024-05-06 12:20:00,C-003581,WF-023,Offline,Delivered,Cash,0,False,,
ORD-0000378,2024-05-06 13:56:00,C-000489,WF-004,Offline,Delivered,UPI,0,False,,
ORD-0000379,2024-05-06 09:19:00,C-001387,WF-005,Online,Delivered,Cash,1,False,,
ORD-0000380,2024-05-06 08:48:00,C-003732,WF-011,Offline,Delivered,Credit Card,0,False,,
ORD-0000381,2024-05-06 08:08:00,C-003949,WF-009,Online,Delivered,UPI,1,False,,
ORD-0000382,2024-05-06 15:20:00,C-002375,WF-020,Online,Delivered,Cash,0,False,,
ORD-0000383,2024-05-06 08:13:00,C-003097,WF-005,Online,Delivered,Net Banking,0,False,,
ORD-0000384,2024-05-06 09:12:00,C-001589,WF-029,Offline,Delivered,Wallet,0,False,,
ORD-0000385,2024-05-06 10:29:00,C-001086,WF-002,Online,Delivered,UPI,0,False,,
ORD-0000386,2024-05-06 14:14:00,C-000652,WF-006,Offline,Delivered,Cash,0,False,,
ORD-0000387,2024-05-06 10:06:00,C-001062,WF-030,Offline,Delivered,Cash,0,False,,
ORD-0000388,2024-05-06 12:00:00,C-000065,WF-027,Offline,Returned,UPI,0,False,,Wrong item received
ORD-0000389,2024-05-06 14:07:00,C-000962,WF-010,Online,Delivered,Net Banking,1,False,,
ORD-0000390,2024-05-06 13:42:00,C-003488,WF-023,Offline,Delivered,Cash,0,False,,
ORD-0000391,2024-05-06 14:31:00,C-002962,WF-026,Offline,Returned,UPI,0,False,,Changed mind
ORD-0000392,2024-05-06 21:46:00,C-003914,WF-008,Offline,Delivered,Cash,0,False,,
ORD-0000393,2024-05-07 14:58:00,C-004128,WF-028,Offline,Delivered,Debit Card,0,False,,
ORD-0000394,2024-05-07 12:01:00,C-000211,WF-009,Offline,Delivered,UPI,0,False,,
ORD-0000395,2024-05-07 12:57:00,C-000112,WF-001,Offline,Delivered,Credit Card,0,False,,
ORD-0000396,2024-05-07 20:19:00,C-003410,WF-030,Online,Delivered,Debit Card,0,False,,
ORD-0000397,2024-05-07 15:56:00,C-000340,WF-004,Offline,Delivered,UPI,0,False,,
ORD-0000398,2024-05-07 14:10:00,C-002384,WF-029,Offline,Delivered,UPI,0,False,,
ORD-0000399,2024-05-07 16:42:00,C-000257,WF-019,Offline,Delivered,Cash,0,False,,
ORD-0000400,2024-05-07 08:36:00,C-001800,WF-023,Offline,Delivered,Cash,0,False,,
ORD-0000401,2024-05-07 14:14:00,C-000774,WF-003,Offline,Delivered,Credit Card,0,False,,
ORD-0000402,2024-05-07 13:20:00,C-004460,WF-017,Online,Delivered,Wallet,1,False,,
ORD-0000403,2024-05-07 22:48:00,C-000521,WF-011,Offline,Delivered,Cash,0,False,,
ORD-0000404,2024-05-07 12:46:00,C-004693,WF-010,Offline,Delivered,UPI,0,False,,
ORD-0000405,2024-05-07 12:06:00,C-003932,WF-009,Offline,Delivered,UPI,0,False,,
ORD-0000406,2024-05-07 16:20:00,C-000156,WF-009,Online,Cancelled,Cash,0,False,Delivery delay,
ORD-0000407,2024-05-07 13:02:00,C-000021,WF-014,Offline,Delivered,Cash,0,False,,
ORD-0000408,2024-05-07 15:50:00,C-000396,WF-012,Offline,Delivered,UPI,0,False,,
ORD-0000409,2024-05-07 14:29:00,C-003543,WF-021,Offline,Delivered,Credit Card,0,False,,
ORD-0000410,2024-05-07 09:44:00,C-002092,WF-006,Offline,Delivered,Debit Card,0,False,,
ORD-0000411,2024-05-07 19:55:00,C-004404,WF-025,Offline,Delivered,Cash,0,False,,
ORD-0000412,2024-05-07 16:36:00,C-000940,WF-027,Offline,Delivered,UPI,0,False,,
ORD-0000413,2024-05-07 08:34:00,C-000496,WF-019,Offline,Delivered,Credit Card,0,False,,
ORD-0000414,2024-05-07 11:29:00,C-000133,WF-026,Offline,Delivered,Credit Card,0,False,,
ORD-0000415,2024-05-07 17:01:00,C-004938,WF-019,Offline,Returned,Cash,0,False,,Expired product
ORD-0000416,2024-05-07 16:44:00,C-000765,WF-020,Offline,Delivered,UPI,0,False,,
ORD-0000417,2024-05-07 21:58:00,C-001617,WF-017,Online,Delivered,UPI,0,False,,
ORD-0000418,2024-05-07 20:07:00,C-001193,WF-005,Offline,Delivered,Cash,0,False,,
ORD-0000419,2024-05-07 11:37:00,C-000430,WF-005,Online,Delivered,UPI,1,False,,
ORD-0000420,2024-05-07 14:45:00,C-001233,WF-027,Offline,Delivered,Credit Card,0,False,,
ORD-0000421,2024-05-07 10:36:00,C-001587,WF-012,Offline,Delivered,Credit Card,0,False,,
ORD-0000422,2024-05-07 17:37:00,C-004582,WF-019,Offline,Delivered,Cash,0,False,,
ORD-0000423,2024-05-07 16:50:00,C-000713,WF-003,Offline,Cancelled,Debit Card,0,False,Delivery delay,
ORD-0000424,2024-05-07 14:06:00,C-001695,WF-022,Offline,Returned,Cash,0,False,,Allergic reaction
ORD-0000425,2024-05-07 10:06:00,C-002388,WF-002,Online,Delivered,UPI,2,False,,
ORD-0000426,2024-05-07 13:03:00,C-000541,WF-007,Offline,Delivered,Cash,0,False,,
ORD-0000427,2024-05-07 15:25:00,C-000828,WF-022,Offline,Delivered,Debit Card,0,False,,
ORD-0000428,2024-05-07 17:50:00,C-004276,WF-013,Offline,Delivered,Credit Card,0,False,,
ORD-0000429,2024-05-07 15:39:00,C-002442,WF-029,Online,Delivered,Cash,2,False,,
ORD-0000430,2024-05-07 09:15:00,C-003945,WF-010,Offline,Delivered,Debit Card,0,False,,
ORD-0000431,2024-05-07 08:29:00,C-001378,WF-008,Offline,Delivered,Debit Card,0,False,,
ORD-0000432,2024-05-07 14:48:00,C-004682,WF-017,Online,Delivered,Debit Card,1,False,,
ORD-0000433,2024-05-07 21:18:00,C-003390,WF-029,Offline,Delivered,Wallet,0,False,,
ORD-0000434,2024-05-07 18:09:00,C-003773,WF-006,Offline,Delivered,UPI,0,False,,
ORD-0000435,2024-05-07 14:23:00,C-001388,WF-030,Online,Delivered,Credit Card,0,False,,
ORD-0000436,2024-05-07 11:26:00,C-002229,WF-006,Online,Delivered,Cash,1,False,,
ORD-0000437,2024-05-07 14:30:00,C-004651,WF-030,Offline,Returned,Credit Card,0,False,,Expired product
ORD-0000438,2024-05-07 13:41:00,C-002782,WF-021,Offline,Delivered,UPI,0,False,,
ORD-0000439,2024-05-07 19:10:00,C-002698,WF-007,Offline,Delivered,Debit Card,0,False,,
ORD-0000440,2024-05-07 08:47:00,C-000283,WF-005,Offline,Returned,Debit Card,0,False,,Expired product
ORD-0000441,2024-05-07 09:52:00,C-002662,WF-004,Offline,Delivered,UPI,0,False,,
ORD-0000442,2024-05-07 09:12:00,C-002915,WF-028,Online,Delivered,Credit Card,1,False,,
ORD-0000443,2024-05-07 09:39:00,C-001337,WF-012,Online,Returned,Cash,0,False,,Quality issue
ORD-0000444,2024-05-07 20:44:00,C-003652,WF-010,Online,Delivered,UPI,1,False,,
ORD-0000445,2024-05-07 16:51:00,C-004159,WF-003,Offline,Delivered,Cash,0,False,,
ORD-0000446,2024-05-07 11:29:00,C-001793,WF-027,Offline,Delivered,Debit Card,0,False,,
ORD-0000447,2024-05-07 17:01:00,C-004650,WF-005,Offline,Delivered,UPI,0,False,,
ORD-0000448,2024-05-07 15:57:00,C-000342,WF-016,Offline,Delivered,UPI,0,False,,
ORD-0000449,2024-05-07 10:56:00,C-001310,WF-025,Offline,Delivered,Debit Card,0,False,,
ORD-0000450,2024-05-07 13:13:00,C-000586,WF-027,Offline,Delivered,UPI,0,False,,
ORD-0000451,2024-05-07 09:43:00,C-000044,WF-026,Offline,Delivered,Wallet,0,False,,
ORD-0000452,2024-05-07 14:22:00,C-000658,WF-015,Online,Delivered,Cash,1,False,,
ORD-0000453,2024-05-07 16:41:00,C-000777,WF-021,Online,Delivered,Cash,2,False,,
ORD-0000454,2024-05-07 17:10:00,C-000008,WF-021,Offline,Delivered,Cash,0,False,,
ORD-0000455,2024-05-07 16:17:00,C-004002,WF-025,Offline,Delivered,Cash,0,False,,
ORD-0000456,2024-05-08 18:53:00,C-003966,WF-002,Offline,Delivered,Wallet,0,False,,
ORD-0000457,2024-05-08 18:16:00,C-000303,WF-019,Offline,Delivered,Credit Card,0,False,,
ORD-0000458,2024-05-08 16:22:00,C-002480,WF-010,Online,Delivered,UPI,1,False,,
ORD-0000459,2024-05-08 18:17:00,C-000977,WF-026,Offline,Delivered,Credit Card,0,False,,
ORD-0000460,2024-05-08 08:45:00,C-003363,WF-029,Online,Delivered,UPI,1,False,,
ORD-0000461,2024-05-08 16:56:00,C-001008,WF-020,Offline,Delivered,Credit Card,0,False,,
ORD-0000462,2024-05-08 19:35:00,C-004515,WF-005,Offline,Delivered,Cash,0,False,,
ORD-0000463,2024-05-08 22:57:00,C-001031,WF-006,Online,Delivered,UPI,3,True,,
ORD-0000464,2024-05-08 14:11:00,C-002026,WF-003,Offline,Delivered,Cash,0,False,,
ORD-0000465,2024-05-08 14:30:00,C-004474,WF-011,Offline,Delivered,UPI,0,False,,
ORD-0000466,2024-05-08 09:23:00,C-004893,WF-007,Offline,Delivered,Debit Card,0,False,,
ORD-0000467,2024-05-08 11:19:00,C-002022,WF-028,Offline,Delivered,Cash,0,False,,
ORD-0000468,2024-05-08 08:42:00,C-004768,WF-017,Online,Delivered,Net Banking,1,False,,
ORD-0000469,2024-05-08 14:56:00,C-001296,WF-016,Offline,Delivered,Credit Card,0,False,,
ORD-0000470,2024-05-08 14:57:00,C-000417,WF-011,Offline,Delivered,Cash,0,False,,
ORD-0000471,2024-05-08 22:17:00,C-004475,WF-028,Online,Delivered,UPI,2,False,,
ORD-0000472,2024-05-08 17:05:00,C-004983,WF-001,Offline,Delivered,Credit Card,0,False,,
ORD-0000473,2024-05-08 15:15:00,C-000346,WF-027,Online,Delivered,Debit Card,2,False,,
ORD-0000474,2024-05-08 15:36:00,C-000407,WF-010,Offline,Delivered,Credit Card,0,False,,
ORD-0000475,2024-05-08 16:50:00,C-000917,WF-019,Offline,Delivered,UPI,0,False,,
ORD-0000476,2024-05-08 12:59:00,C-004837,WF-018,Offline,Delivered,Credit Card,0,False,,
ORD-0000477,2024-05-08 10:18:00,C-002651,WF-007,Online,Delivered,Net Banking,1,False,,
ORD-0000478,2024-05-08 20:45:00,C-004339,WF-029,Online,Delivered,Cash,2,False,,
ORD-0000479,2024-05-08 08:11:00,C-004223,WF-017,Offline,Delivered,Credit Card,0,False,,
ORD-0000480,2024-05-08 10:03:00,C-003038,WF-004,Online,Delivered,UPI,0,False,,
ORD-0000481,2024-05-08 10:57:00,C-000098,WF-028,Offline,Delivered,Cash,0,False,,
ORD-0000482,2024-05-08 14:39:00,C-001544,WF-026,Offline,Delivered,Cash,0,False,,
ORD-0000483,2024-05-08 11:20:00,C-000084,WF-029,Offline,Delivered,Debit Card,0,False,,
ORD-0000484,2024-05-08 11:12:00,C-000215,WF-006,Offline,Delivered,UPI,0,False,,
ORD-0000485,2024-05-08 10:42:00,C-003308,WF-027,Offline,Delivered,Debit Card,0,False,,
ORD-0000486,2024-05-08 09:13:00,C-000216,WF-025,Offline,Delivered,UPI,0,False,,
ORD-0000487,2024-05-08 15:40:00,C-000299,WF-011,Online,Delivered,UPI,0,False,,
ORD-0000488,2024-05-08 17:33:00,C-003387,WF-012,Offline,Delivered,UPI,0,False,,
ORD-0000489,2024-05-08 17:33:00,C-001916,WF-018,Online,Delivered,UPI,0,False,,
ORD-0000490,2024-05-08 16:33:00,C-001687,WF-009,Offline,Delivered,Cash,0,False,,
ORD-0000491,2024-05-08 11:59:00,C-004633,WF-024,Offline,Delivered,Cash,0,False,,
ORD-0000492,2024-05-08 10:13:00,C-000692,WF-029,Online,Delivered,Credit Card,1,False,,
ORD-0000493,2024-05-08 10:42:00,C-001305,WF-006,Online,Delivered,Credit Card,0,False,,
ORD-0000494,2024-05-08 14:10:00,C-003852,WF-021,Offline,Delivered,Credit Card,0,False,,
ORD-0000495,2024-05-08 10:30:00,C-004601,WF-027,Offline,Delivered,Wallet,0,False,,
ORD-0000496,2024-05-08 08:13:00,C-000513,WF-013,Online,Delivered,Net Banking,1,False,,
ORD-0000497,2024-05-08 20:19:00,C-000820,WF-017,Online,Delivered,UPI,0,False,,
ORD-0000498,2024-05-08 11:21:00,C-002146,WF-027,Offline,Delivered,Credit Card,0,False,,
ORD-0000499,2024-05-08 17:28:00,C-004955,WF-020,Online,Returned,Credit Card,0,False,,Wrong item received
ORD-0000500,2024-05-08 14:27:00,C-002283,WF-030,Offline,Delivered,Cash,0,False,,
ORD-0000501,2024-05-08 17:42:00,C-002378,WF-013,Online,Delivered,Wallet,0,False,,
ORD-0000502,2024-05-08 10:08:00,C-000356,WF-030,Offline,Delivered,Debit Card,0,False,,
ORD-0000503,2024-05-08 14:59:00,C-004729,WF-022,Offline,Delivered,UPI,0,False,,
ORD-0000504,2024-05-08 14:28:00,C-002752,WF-020,Offline,Delivered,Wallet,0,False,,
ORD-0000505,2024-05-08 19:22:00,C-003078,WF-016,Offline,Delivered,UPI,0,False,,
ORD-0000506,2024-05-08 14:21:00,C-003382,WF-021,Offline,Delivered,UPI,0,False,,
ORD-0000507,2024-05-08 12:11:00,C-002288,WF-023,Offline,Delivered,Cash,0,False,,
ORD-0000508,2024-05-08 08:35:00,C-002308,WF-009,Online,Delivered,UPI,2,False,,
ORD-0000509,2024-05-08 19:03:00,C-000816,WF-015,Offline,Delivered,UPI,0,False,,
ORD-0000510,2024-05-08 17:08:00,C-003668,WF-002,Online,Delivered,Credit Card,1,False,,
ORD-0000511,2024-05-08 15:09:00,C-003004,WF-024,Offline,Delivered,UPI,0,False,,
ORD-0000512,2024-05-08 13:23:00,C-003063,WF-005,Online,Delivered,Cash,1,False,,
ORD-0000513,2024-05-08 08:02:00,C-004457,WF-009,Online,Delivered,UPI,2,False,,
ORD-0000514,2024-05-08 18:44:00,C-002870,WF-009,Offline,Delivered,Credit Card,0,False,,
ORD-0000515,2024-05-08 18:56:00,C-003628,WF-028,Online,Delivered,UPI,0,False,,
ORD-0000516,2024-05-08 08:13:00,C-004806,WF-023,Offline,Delivered,UPI,0,False,,
ORD-0000517,2024-05-08 12:20:00,C-002869,WF-014,Offline,Delivered,Cash,0,False,,
ORD-0000518,2024-05-08 19:47:00,C-002727,WF-014,Offline,Delivered,Debit Card,0,False,,
ORD-0000519,2024-05-09 12:01:00,C-001772,WF-007,Offline,Delivered,Cash,0,False,,
ORD-0000520,2024-05-09 08:27:00,C-001979,WF-023,Offline,Delivered,Credit Card,0,False,,
ORD-0000521,2024-05-09 10:42:00,C-003829,WF-030,Offline,Delivered,Cash,0,False,,
ORD-0000522,2024-05-09 13:06:00,C-003798,WF-025,Offline,Delivered,UPI,0,False,,
ORD-0000523,2024-05-09 11:52:00,C-003057,WF-009,Online,Delivered,Debit Card,1,False,,
ORD-0000524,2024-05-09 17:25:00,C-001047,WF-007,Offline,Delivered,UPI,0,False,,
ORD-0000525,2024-05-09 09:38:00,C-004499,WF-021,Offline,Delivered,Cash,0,False,,
ORD-0000526,2024-05-09 21:12:00,C-002197,WF-005,Offline,Delivered,Cash,0,False,,
ORD-0000527,2024-05-09 11:50:00,C-000946,WF-022,Online,Delivered,UPI,0,False,,
ORD-0000528,2024-05-09 21:31:00,C-004567,WF-010,Offline,Delivered,Wallet,0,False,,
ORD-0000529,2024-05-09 13:25:00,C-004124,WF-003,Offline,Delivered,Debit Card,0,False,,
ORD-0000530,2024-05-09 20:45:00,C-003438,WF-009,Offline,Delivered,Cash,0,False,,
ORD-0000531,2024-05-09 09:16:00,C-000052,WF-016,Offline,Delivered,UPI,0,False,,
ORD-0000532,2024-05-09 16:55:00,C-002380,WF-011,Online,Delivered,Credit Card,0,False,,
ORD-0000533,2024-05-09 08:53:00,C-003659,WF-013,Offline,Delivered,Cash,0,False,,
ORD-0000534,2024-05-09 10:33:00,C-002784,WF-018,Offline,Delivered,Wallet,0,False,,
ORD-0000535,2024-05-09 08:22:00,C-002389,WF-029,Offline,Delivered,Credit Card,0,False,,
ORD-0000536,2024-05-09 15:48:00,C-000950,WF-006,Offline,Delivered,Cash,0,False,,
ORD-0000537,2024-05-09 15:57:00,C-001083,WF-005,Online,Delivered,Net Banking,0,False,,
ORD-0000538,2024-05-09 18:50:00,C-004149,WF-027,Online,Delivered,Wallet,1,False,,
