line_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total,cost_amount,margin_amount
LI-00000306,ORD-0000109,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000307,ORD-0000109,P-00802,1,4638.68,0.0,4638.68,2995.56,1643.12
LI-00000308,ORD-0000109,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00000309,ORD-0000110,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000310,ORD-0000110,P-00277,1,8267.03,0.0,8267.03,6517.11,1749.92
LI-00000311,ORD-0000111,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00000312,ORD-0000111,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00000313,ORD-0000111,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00000314,ORD-0000112,P-00436,1,1382.17,0.0,1382.17,924.35,457.82
LI-00000315,ORD-0000112,P-00662,2,5245.66,0.0,10491.32,6862.26,3629.06
LI-00000316,ORD-0000112,P-00427,1,6275.21,0.0,6275.21,4424.55,1850.66
LI-00000317,ORD-0000112,P-00462,3,4854.69,5.0,14564.07,10092.07,4472.0
LI-00000318,ORD-0000113,P-00054,1,3395.88,0.0,3395.88,2731.05,664.83
LI-00000319,ORD-0000113,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000320,ORD-0000114,P-00006,1,4778.59,0.0,4778.59,3872.21,906.38
LI-00000321,ORD-0000114,P-00013,1,7638.69,0.0,7638.69,6149.9,1488.79
LI-00000322,ORD-0000114,P-00743,1,9310.08,8.0,9310.08,6743.89,2566.19
LI-00000323,ORD-0000114,P-00018,2,18449.32,5.0,36898.64,30304.14,6594.5
LI-00000324,ORD-0000115,P-00921,2,1335.71,0.0,2671.42,2264.16,407.26
LI-00000325,ORD-0000116,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00000326,ORD-0000116,P-00801,2,3465.03,5.0,6930.06,4605.22,2324.84
LI-00000327,ORD-0000116,P-00001,1,4350.28,8.0,4350.28,3836.08,514.2
LI-00000328,ORD-0000116,P-00063,1,7962.65,0.0,7962.65,6221.1,1741.55
LI-00000329,ORD-0000117,P-00002,1,2936.59,5.0,2936.59,2495.38,441.21
LI-00000330,ORD-0000117,P-00155,2,10902.5,0.0,21805.0,17284.16,4520.84
LI-00000331,ORD-0000118,P-00050,1,4972.61,0.0,4972.61,3961.57,1011.04
LI-00000332,ORD-0000118,P-00001,2,4350.28,8.0,8700.56,7672.16,1028.4
LI-00000333,ORD-0000118,P-00007,1,4872.22,0.0,4872.22,3836.08,1036.14
LI-00000334,ORD-0000119,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000335,ORD-0000120,P-00921,3,1268.93,5.0,3806.79,3396.24,410.55
LI-00000336,ORD-0000120,P-00921,1,1228.86,8.0,1228.86,1132.08,96.78
LI-00000337,ORD-0000120,P-00955,1,2605.56,0.0,2605.56,2166.79,438.77
LI-00000338,ORD-0000121,P-00520,1,1758.28,0.0,1758.28,1263.62,494.66
LI-00000339,ORD-0000122,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00000340,ORD-0000122,P-00822,1,5670.55,0.0,5670.55,3643.3,2027.25
LI-00000341,ORD-0000123,P-00801,2,3647.4,0.0,7294.8,4605.22,2689.58
LI-00000342,ORD-0000123,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00000343,ORD-0000123,P-00835,1,2274.73,5.0,2274.73,1613.57,661.16
LI-00000344,ORD-0000124,P-00002,2,2936.59,5.0,5873.18,4990.76,882.42
LI-00000345,ORD-0000124,P-00471,3,2087.76,0.0,6263.28,4263.99,1999.29
LI-00000346,ORD-0000124,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00000347,ORD-0000125,P-00991,1,2833.23,0.0,2833.23,2317.38,515.85
LI-00000348,ORD-0000125,P-00925,1,4214.68,0.0,4214.68,3519.06,695.62
LI-00000349,ORD-0000126,P-00321,2,9692.28,0.0,19384.56,15206.9,4177.66
LI-00000350,ORD-0000127,P-00658,1,7221.64,0.0,7221.64,4626.4,2595.24
LI-00000351,ORD-0000127,P-00676,1,5163.96,0.0,5163.96,3377.91,1786.05
LI-00000352,ORD-0000128,P-00005,1,3996.28,0.0,3996.28,3221.8,774.48
LI-00000353,ORD-0000128,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00000354,ORD-0000128,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000355,ORD-0000129,P-00806,1,2559.46,0.0,2559.46,1629.23,930.23
LI-00000356,ORD-0000129,P-00065,1,7522.64,0.0,7522.64,6141.18,1381.46
LI-00000357,ORD-0000129,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00000358,ORD-0000130,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000359,ORD-0000130,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00000360,ORD-0000131,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00000361,ORD-0000131,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00000362,ORD-0000131,P-00093,1,5165.56,0.0,5165.56,4078.16,1087.4
LI-00000363,ORD-0000132,P-00705,1,3066.9,8.0,3066.9,2091.32,975.58
LI-00000364,ORD-0000132,P-00438,1,1091.92,10.0,1091.92,794.41,297.51
LI-00000365,ORD-0000132,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000366,ORD-0000132,P-00663,1,9116.45,0.0,9116.45,6044.35,3072.1
LI-00000367,ORD-0000133,P-00003,1,1189.16,10.0,1189.16,1071.74,117.42
LI-00000368,ORD-0000133,P-00048,2,3729.33,5.0,7458.66,6194.04,1264.62
LI-00000369,ORD-0000133,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000370,ORD-0000134,P-00006,2,4778.59,0.0,9557.18,7744.42,1812.76
LI-00000371,ORD-0000134,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000372,ORD-0000135,P-00654,1,10881.85,0.0,10881.85,6992.55,3889.3
LI-00000373,ORD-0000135,P-00665,1,9198.68,0.0,9198.68,6010.88,3187.8
LI-00000374,ORD-0000135,P-00689,1,9042.04,0.0,9042.04,6013.55,3028.49
LI-00000375,ORD-0000135,P-00662,2,5245.66,0.0,10491.32,6862.26,3629.06
LI-00000376,ORD-0000135,P-00927,2,1040.59,0.0,2081.18,1733.72,347.46
LI-00000377,ORD-0000136,P-00651,3,3866.52,0.0,11599.56,7845.53,3754.03
LI-00000378,ORD-0000136,P-00657,1,12989.91,0.0,12989.91,8816.34,4173.57
LI-00000379,ORD-0000136,P-00664,1,3318.1,0.0,3318.1,2244.4,1073.7
LI-00000380,ORD-0000136,P-00785,2,6336.98,0.0,12673.96,7670.73,5003.23
LI-00000381,ORD-0000137,P-00041,1,3711.48,0.0,3711.48,3035.43,676.05
LI-00000382,ORD-0000137,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000383,ORD-0000138,P-00295,2,2764.16,0.0,5528.32,4381.29,1147.03
LI-00000384,ORD-0000138,P-00012,1,4271.64,5.0,4271.64,3533.12,738.52
LI-00000385,ORD-0000139,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00000386,ORD-0000139,P-00651,1,3479.86,10.0,3479.86,2615.18,864.68
LI-00000387,ORD-0000139,P-00658,1,6643.91,8.0,6643.91,4626.4,2017.51
LI-00000388,ORD-0000139,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00000389,ORD-0000140,P-00978,3,3419.91,0.0,10259.73,8231.61,2028.12
LI-00000390,ORD-0000140,P-00923,2,1445.18,0.0,2890.36,2289.08,601.28
LI-00000391,ORD-0000140,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00000392,ORD-0000140,P-00963,1,1464.91,5.0,1464.91,1299.58,165.33
LI-00000393,ORD-0000140,P-00939,1,2182.99,0.0,2182.99,1733.72,449.27
LI-00000394,ORD-0000140,P-00921,2,1335.71,0.0,2671.42,2264.16,407.26
LI-00000395,ORD-0000141,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00000396,ORD-0000141,P-00168,2,4535.26,5.0,9070.52,7523.7,1546.82
LI-00000397,ORD-0000142,P-00922,1,1642.23,0.0,1642.23,1361.17,281.06
LI-00000398,ORD-0000142,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000399,ORD-0000142,P-00922,2,1478.01,10.0,2956.02,2722.33,233.69
LI-00000400,ORD-0000143,P-00001,3,4728.57,0.0,14185.71,11508.23,2677.48
LI-00000401,ORD-0000143,P-00005,1,3996.28,0.0,3996.28,3221.8,774.48
LI-00000402,ORD-0000143,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000403,ORD-0000144,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000404,ORD-0000144,P-00425,1,5659.15,0.0,5659.15,3843.38,1815.77
LI-00000405,ORD-0000145,P-00654,1,10881.85,0.0,10881.85,6992.55,3889.3
LI-00000406,ORD-0000145,P-00653,2,8431.68,0.0,16863.36,10687.48,6175.88
LI-00000407,ORD-0000145,P-00770,1,4267.37,0.0,4267.37,2815.25,1452.12
LI-00000408,ORD-0000145,P-00070,2,4309.74,0.0,8619.48,7056.99,1562.49
LI-00000409,ORD-0000145,P-00012,1,4271.64,5.0,4271.64,3533.12,738.52
LI-00000410,ORD-0000146,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00000411,ORD-0000147,P-00421,3,2369.18,0.0,7107.54,4817.21,2290.33
LI-00000412,ORD-0000147,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000413,ORD-0000147,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000414,ORD-0000147,P-00435,1,1506.24,0.0,1506.24,1058.39,447.85
LI-00000415,ORD-0000148,P-00801,2,3647.4,0.0,7294.8,4605.22,2689.58
LI-00000416,ORD-0000148,P-00826,1,4255.09,0.0,4255.09,2796.38,1458.71
LI-00000417,ORD-0000148,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00000418,ORD-0000148,P-00812,2,1695.45,0.0,3390.9,2134.93,1255.97
LI-00000419,ORD-0000148,P-00801,1,3465.03,5.0,3465.03,2302.61,1162.42
LI-00000420,ORD-0000149,P-00935,1,3718.95,0.0,3718.95,3051.99,666.96
LI-00000421,ORD-0000149,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00000422,ORD-0000149,P-00802,1,4638.68,0.0,4638.68,2995.56,1643.12
LI-00000423,ORD-0000149,P-00924,1,2155.57,8.0,2155.57,1868.29,287.28
LI-00000424,ORD-0000150,P-00074,1,5836.09,0.0,5836.09,4776.99,1059.1
LI-00000425,ORD-0000150,P-00031,3,6222.35,0.0,18667.05,14953.07,3713.98
LI-00000426,ORD-0000151,P-00421,2,2369.18,0.0,4738.36,3211.48,1526.88
LI-00000427,ORD-0000151,P-00499,1,1697.05,0.0,1697.05,1191.0,506.05
LI-00000428,ORD-0000152,P-00246,1,4854.06,0.0,4854.06,3801.72,1052.34
LI-00000429,ORD-0000152,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000430,ORD-0000152,P-00030,1,9388.08,0.0,9388.08,7605.23,1782.85
LI-00000431,ORD-0000152,P-00020,2,7216.65,0.0,14433.3,11607.38,2825.92
LI-00000432,ORD-0000153,P-00008,1,5555.02,0.0,5555.02,4506.25,1048.77
LI-00000433,ORD-0000153,P-00015,1,8974.87,8.0,8974.87,7718.08,1256.79
LI-00000434,ORD-0000154,P-00660,1,11988.48,0.0,11988.48,7213.09,4775.39
LI-00000435,ORD-0000154,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00000436,ORD-0000154,P-00655,1,2487.73,0.0,2487.73,1579.39,908.34
LI-00000437,ORD-0000154,P-00653,1,7588.51,10.0,7588.51,5343.74,2244.77
LI-00000438,ORD-0000154,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00000439,ORD-0000155,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00000440,ORD-0000155,P-00004,2,5923.84,0.0,11847.68,9382.02,2465.66
LI-00000441,ORD-0000156,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00000442,ORD-0000156,P-00037,2,3651.49,0.0,7302.98,5785.0,1517.98
LI-00000443,ORD-0000156,P-00019,1,4684.07,0.0,4684.07,3659.86,1024.21
LI-00000444,ORD-0000157,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000445,ORD-0000157,P-00436,2,1382.17,0.0,2764.34,1848.71,915.63
LI-00000446,ORD-0000158,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00000447,ORD-0000158,P-00042,1,4293.36,0.0,4293.36,3404.25,889.11
LI-00000448,ORD-0000158,P-00026,1,3794.18,10.0,3794.18,3448.22,345.96
LI-00000449,ORD-0000158,P-00017,1,4366.16,0.0,4366.16,3546.12,820.04
LI-00000450,ORD-0000158,P-00011,1,4237.65,0.0,4237.65,3322.73,914.92
LI-00000451,ORD-0000159,P-00103,1,1294.06,0.0,1294.06,1013.71,280.35
LI-00000452,ORD-0000159,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00000453,ORD-0000159,P-00001,1,4255.71,10.0,4255.71,3836.08,419.63
LI-00000454,ORD-0000159,P-00001,3,4728.57,0.0,14185.71,11508.23,2677.48
LI-00000455,ORD-0000159,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00000456,ORD-0000160,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00000457,ORD-0000160,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00000458,ORD-0000160,P-00662,1,4826.01,8.0,4826.01,3431.13,1394.88
LI-00000459,ORD-0000161,P-00921,1,1202.14,10.0,1202.14,1132.08,70.06
LI-00000460,ORD-0000161,P-00003,2,1321.29,0.0,2642.58,2143.48,499.1
LI-00000461,ORD-0000161,P-00971,1,1642.19,8.0,1642.19,1468.68,173.51
LI-00000462,ORD-0000162,P-00926,1,936.28,0.0,936.28,734.96,201.32
LI-00000463,ORD-0000162,P-00921,1,1268.93,5.0,1268.93,1132.08,136.85
LI-00000464,ORD-0000163,P-00105,2,17143.53,5.0,34287.06,29498.16,4788.9
LI-00000465,ORD-0000163,P-00007,1,4872.22,0.0,4872.22,3836.08,1036.14
LI-00000466,ORD-0000164,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000467,ORD-0000164,P-00433,3,2437.18,0.0,7311.54,4920.81,2390.73
LI-00000468,ORD-0000164,P-00421,1,2250.72,5.0,2250.72,1605.74,644.98
LI-00000469,ORD-0000165,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00000470,ORD-0000165,P-00379,1,10984.74,0.0,10984.74,8893.24,2091.5
LI-00000471,ORD-0000165,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000472,ORD-0000166,P-00008,1,5555.02,0.0,5555.02,4506.25,1048.77
LI-00000473,ORD-0000166,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00000474,ORD-0000166,P-00923,1,1445.18,0.0,1445.18,1144.54,300.64
LI-00000475,ORD-0000166,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000476,ORD-0000167,P-00047,1,8432.68,5.0,8432.68,6942.36,1490.32
LI-00000477,ORD-0000167,P-00025,1,2869.98,10.0,2869.98,2548.25,321.73
LI-00000478,ORD-0000168,P-00833,1,5319.53,0.0,5319.53,3495.21,1824.32
LI-00000479,ORD-0000168,P-00885,1,4232.13,0.0,4232.13,2709.16,1522.97
LI-00000480,ORD-0000169,P-00014,2,12188.91,0.0,24377.82,19353.94,5023.88
LI-00000481,ORD-0000169,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000482,ORD-0000169,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000483,ORD-0000170,P-00831,1,2004.64,0.0,2004.64,1334.64,670.0
LI-00000484,ORD-0000170,P-00802,1,4638.68,0.0,4638.68,2995.56,1643.12
LI-00000485,ORD-0000170,P-00804,2,9663.26,0.0,19326.52,12259.93,7066.59
LI-00000486,ORD-0000170,P-00801,1,3282.66,10.0,3282.66,2302.61,980.05
LI-00000487,ORD-0000170,P-00423,2,4537.13,8.0,9074.26,6654.0,2420.26
LI-00000488,ORD-0000170,P-00819,1,4990.23,10.0,4990.23,3756.51,1233.72
LI-00000489,ORD-0000171,P-00006,1,4539.66,5.0,4539.66,3872.21,667.45
LI-00000490,ORD-0000171,P-00071,1,13311.02,0.0,13311.02,10894.13,2416.89
LI-00000491,ORD-0000171,P-00425,1,5659.15,0.0,5659.15,3843.38,1815.77
LI-00000492,ORD-0000171,P-00095,1,5052.35,0.0,5052.35,4028.67,1023.68
LI-00000493,ORD-0000172,P-00002,2,3091.15,0.0,6182.3,4990.76,1191.54
LI-00000494,ORD-0000173,P-00006,1,4778.59,0.0,4778.59,3872.21,906.38
LI-00000495,ORD-0000173,P-00671,1,7107.54,0.0,7107.54,4342.49,2765.05
LI-00000496,ORD-0000174,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000497,ORD-0000175,P-00430,1,1729.14,8.0,1729.14,1324.32,404.82
LI-00000498,ORD-0000176,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00000499,ORD-0000176,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00000500,ORD-0000176,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00000501,ORD-0000177,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00000502,ORD-0000177,P-00652,2,6583.15,0.0,13166.3,8246.03,4920.27
LI-00000503,ORD-0000177,P-00896,1,1671.95,0.0,1671.95,1118.55,553.4
LI-00000504,ORD-0000178,P-00121,2,4453.74,0.0,8907.48,6977.96,1929.52
LI-00000505,ORD-0000179,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000506,ORD-0000179,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000507,ORD-0000180,P-00008,2,5555.02,0.0,11110.04,9012.5,2097.54
LI-00000508,ORD-0000181,P-00556,1,2626.8,10.0,2626.8,2090.43,536.37
LI-00000509,ORD-0000181,P-00429,1,2183.35,0.0,2183.35,1533.29,650.06
LI-00000510,ORD-0000181,P-00426,1,1486.29,8.0,1486.29,1065.15,421.14
LI-00000511,ORD-0000182,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00000512,ORD-0000182,P-00003,2,1321.29,0.0,2642.58,2143.48,499.1
LI-00000513,ORD-0000182,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000514,ORD-0000183,P-00552,1,3240.13,0.0,3240.13,2248.67,991.46
LI-00000515,ORD-0000183,P-00426,1,1615.53,0.0,1615.53,1065.15,550.38
LI-00000516,ORD-0000184,P-00500,1,2066.22,0.0,2066.22,1368.46,697.76
LI-00000517,ORD-0000184,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000518,ORD-0000185,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000519,ORD-0000185,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000520,ORD-0000185,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000521,ORD-0000185,P-00019,1,4684.07,0.0,4684.07,3659.86,1024.21
LI-00000522,ORD-0000186,P-00056,1,3769.86,0.0,3769.86,3000.37,769.49
LI-00000523,ORD-0000186,P-00021,1,7610.94,10.0,7610.94,6683.9,927.04
LI-00000524,ORD-0000187,P-00903,2,7055.74,0.0,14111.48,9581.74,4529.74
LI-00000525,ORD-0000187,P-00903,1,7055.74,0.0,7055.74,4790.87,2264.87
LI-00000526,ORD-0000187,P-00802,1,4267.59,8.0,4267.59,2995.56,1272.03
LI-00000527,ORD-0000188,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000528,ORD-0000188,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00000529,ORD-0000189,P-00620,1,2043.08,0.0,2043.08,1353.16,689.92
LI-00000530,ORD-0000189,P-00428,1,1205.27,8.0,1205.27,889.29,315.98
LI-00000531,ORD-0000190,P-00425,1,5659.15,0.0,5659.15,3843.38,1815.77
LI-00000532,ORD-0000190,P-00431,1,2111.08,0.0,2111.08,1506.24,604.84
LI-00000533,ORD-0000191,P-00008,1,5555.02,0.0,5555.02,4506.25,1048.77
LI-00000534,ORD-0000191,P-00007,1,4872.22,0.0,4872.22,3836.08,1036.14
LI-00000535,ORD-0000191,P-00017,1,4016.87,8.0,4016.87,3546.12,470.75
LI-00000536,ORD-0000191,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00000537,ORD-0000191,P-00141,1,5230.53,0.0,5230.53,4164.13,1066.4
LI-00000538,ORD-0000191,P-00163,2,5313.66,0.0,10627.32,8599.89,2027.43
LI-00000539,ORD-0000192,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000540,ORD-0000192,P-00087,1,5425.44,0.0,5425.44,4409.59,1015.85
LI-00000541,ORD-0000192,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000542,ORD-0000193,P-00136,1,10307.98,0.0,10307.98,8334.14,1973.84
LI-00000543,ORD-0000193,P-00007,3,4872.22,0.0,14616.66,11508.23,3108.43
LI-00000544,ORD-0000193,P-00051,2,9832.01,0.0,19664.02,15355.35,4308.67
LI-00000545,ORD-0000194,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000546,ORD-0000194,P-00460,2,1253.65,0.0,2507.3,1675.34,831.96
LI-00000547,ORD-0000194,P-00435,1,1506.24,0.0,1506.24,1058.39,447.85
LI-00000548,ORD-0000195,P-00686,1,2754.02,0.0,2754.02,1719.66,1034.36
LI-00000549,ORD-0000196,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000550,ORD-0000196,P-00114,1,6747.98,0.0,6747.98,5277.34,1470.64
LI-00000551,ORD-0000196,P-00007,1,4872.22,0.0,4872.22,3836.08,1036.14
LI-00000552,ORD-0000196,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00000553,ORD-0000196,P-00002,3,2843.86,8.0,8531.58,7486.15,1045.43
LI-00000554,ORD-0000197,P-00017,1,3929.55,10.0,3929.55,3546.12,383.43
LI-00000555,ORD-0000197,P-00423,2,4931.67,0.0,9863.34,6654.0,3209.34
LI-00000556,ORD-0000198,P-00028,1,3908.35,0.0,3908.35,3137.96,770.39
LI-00000557,ORD-0000198,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000558,ORD-0000198,P-00005,2,3996.28,0.0,7992.56,6443.6,1548.96
LI-00000559,ORD-0000199,P-00098,1,3680.01,8.0,3680.01,3166.8,513.21
LI-00000560,ORD-0000199,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00000561,ORD-0000199,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000562,ORD-0000199,P-00005,1,3996.28,0.0,3996.28,3221.8,774.48
LI-00000563,ORD-0000199,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000564,ORD-0000200,P-00922,1,1642.23,0.0,1642.23,1361.17,281.06
LI-00000565,ORD-0000200,P-00954,1,1885.91,0.0,1885.91,1483.1,402.81
LI-00000566,ORD-0000200,P-00927,1,1040.59,0.0,1040.59,866.86,173.73
LI-00000567,ORD-0000200,P-00933,1,848.35,0.0,848.35,700.07,148.28
LI-00000568,ORD-0000200,P-00435,1,1506.24,0.0,1506.24,1058.39,447.85
LI-00000569,ORD-0000201,P-00015,1,9267.53,5.0,9267.53,7718.08,1549.45
LI-00000570,ORD-0000201,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000571,ORD-0000201,P-00004,1,5331.46,10.0,5331.46,4691.01,640.45
LI-00000572,ORD-0000202,P-00650,1,1689.31,5.0,1689.31,1196.69,492.62
LI-00000573,ORD-0000203,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000574,ORD-0000203,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000575,ORD-0000204,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00000576,ORD-0000205,P-00812,1,1610.68,5.0,1610.68,1067.47,543.21
LI-00000577,ORD-0000205,P-00553,1,1491.82,0.0,1491.82,1016.02,475.8
LI-00000578,ORD-0000205,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00000579,ORD-0000205,P-00283,1,3063.38,0.0,3063.38,2431.48,631.9
LI-00000580,ORD-0000205,P-00915,1,6334.84,0.0,6334.84,4105.57,2229.27
LI-00000581,ORD-0000206,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00000582,ORD-0000207,P-00424,1,4175.17,0.0,4175.17,2800.47,1374.7
LI-00000583,ORD-0000207,P-00429,1,2183.35,0.0,2183.35,1533.29,650.06
LI-00000584,ORD-0000207,P-00430,1,1879.5,0.0,1879.5,1324.32,555.18
LI-00000585,ORD-0000207,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00000586,ORD-0000207,P-00044,1,2520.59,8.0,2520.59,2137.42,383.17
LI-00000587,ORD-0000208,P-00658,1,7221.64,0.0,7221.64,4626.4,2595.24
LI-00000588,ORD-0000208,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00000589,ORD-0000208,P-00678,1,7191.73,0.0,7191.73,4480.62,2711.11
LI-00000590,ORD-0000208,P-00015,1,8974.87,8.0,8974.87,7718.08,1256.79
LI-00000591,ORD-0000209,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00000592,ORD-0000210,P-00003,1,1255.23,5.0,1255.23,1071.74,183.49
LI-00000593,ORD-0000211,P-00059,2,4471.17,5.0,8942.34,7562.51,1379.83
LI-00000594,ORD-0000211,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00000595,ORD-0000211,P-00005,1,3996.28,0.0,3996.28,3221.8,774.48
LI-00000596,ORD-0000212,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00000597,ORD-0000213,P-00065,1,6770.37,10.0,6770.37,6141.18,629.19
LI-00000598,ORD-0000213,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000599,ORD-0000213,P-00011,1,4237.65,0.0,4237.65,3322.73,914.92
LI-00000600,ORD-0000214,P-00009,1,6797.11,0.0,6797.11,5536.16,1260.95
LI-00000601,ORD-0000214,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000602,ORD-0000214,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00000603,ORD-0000214,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000604,ORD-0000214,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00000605,ORD-0000214,P-00021,1,8456.6,0.0,8456.6,6683.9,1772.7
LI-00000606,ORD-0000215,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00000607,ORD-0000216,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00000608,ORD-0000216,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00000609,ORD-0000216,P-00002,2,3091.15,0.0,6182.3,4990.76,1191.54
LI-00000610,ORD-0000216,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00000611,ORD-0000216,P-00006,1,4778.59,0.0,4778.59,3872.21,906.38
LI-00000612,ORD-0000217,P-00653,1,8431.68,0.0,8431.68,5343.74,3087.94
